id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
54400,54559.0,,,,,,11.164559,21.625508,43.3088,52.4,-22.91,0.0,10.99,7.807,K5,1.27,-39.301258,8.735624,15.960958,-4.12e-06,-1.035e-05,-4.47e-06,2.922874764870725,0.3774363091303775,2.540423686e-07,-1.11070814e-07,,,Leo,1,54400,,0.0656447501951699,,11.057,10.927
54410,54569.0,,,GJ 3645,,,11.166018,-10.285333,35.9971,-24.43,0.54,0.0,10.48,7.699,M0V,1.4,-34.577789,7.671871,-6.427295,9.1e-07,4.17e-06,9e-08,2.923256696650156,-0.1795129310925612,-1.184399822e-07,2.617993e-09,,,Crt,1,54410,,0.0725103497617198,,10.538,10.418
54420,54579.0,,,,,,11.168919,39.404021,73.7463,-122.67,106.92,0.0,11.05,6.711,,1.095,-55.639477,12.300647,46.813026,3.316e-05,3.758e-05,2.954e-05,2.924016185191758,0.6877299136743863,-5.947209419e-07,5.18362787e-07,,,UMa,1,54420,,0.1801357864669139,,11.124,10.994
54438,54597.0,,,,,,11.173885,-29.413979,39.1083,-8.56,-73.84,0.0,9.83,6.869,K5V,1.07,-33.273356,7.310587,-19.206724,7.06e-06,1.1e-07,-1.219e-05,2.925316227874553,-0.5133707763811838,-4.15000511e-08,-3.57986421e-07,,,Hya,1,54438,,0.1557399389080855,,,
54444,54603.0,,,,,,11.17509,-31.766478,45.3309,127.07,-118.32,0.0,10.88,7.598,,1.18,-37.645122,8.258627,-23.864835,7.39e-06,-3.021e-05,-2.211e-05,2.925631831461509,-0.5544296252760275,6.160527439e-07,-5.73631546e-07,,,Hya,1,54444,,0.0795792789897091,,10.98,10.82
54479,54639.0,,,,,,11.183334,6.419861,63.7349,-565.13,-509.99,0.0,11.39,7.368,sdG3:,0.734,-61.893159,13.438324,7.126417,1.982e-05,0.00017437,-0.00015658,2.927789938508912,0.1120477136137212,-2.7398275529e-06,-2.472501289e-06,,,Leo,1,54479,,0.0983558056226956,,11.469,11.309
54482,54642.0,,,,,,11.183555,-35.545339,50.3271,-368.99,-53.85,0.0,11.44,7.931,,1.254,-40.017045,8.686272,-29.257509,2.656e-05,8.635e-05,-1.069e-05,2.927847830002501,-0.6203831943814525,-1.7889139999e-06,-2.61072166e-07,,,Hya,1,54482,,0.0585598559849287,,11.521,11.351
54487,54646.0,97101.0,,Gl 414A,,,11.184755,30.446017,11.8723,592.12,-197.1,-15.4,8.31,7.937,K8V,1.255,-10.002848,2.167892,6.015938,4.3e-07,-3.496e-05,-1.776e-05,2.9281619414391966,0.531383245782065,2.8706787653e-06,-9.55567764e-07,,,UMa,1,54487,Gl 414,0.058237134794375,,,
54491,54651.0,97214.0,,Gl 415,,,11.186309,-10.950887,20.2511,-942.27,592.66,40.0,9.23,7.698,K5V,1.083,-19.433257,4.203541,-3.847119,-3.051e-05,0.00010124,4.935e-05,2.928568756778657,-0.1911290396533587,-4.5682538678e-06,2.873296759e-06,,,Crt,1,54491,,0.0725771650267427,,,
54498,54658.0,,,Gl 414.1A,,,11.188782,43.417337,16.9033,-633.95,-443.77,-10.5,10.92,9.78,M4,1.632,-12.002049,2.588107,11.617697,-5.86e-06,5.44e-05,-3.379e-05,2.929216189082131,0.7577754877453875,-3.0734763279e-06,-2.15145767e-06,,,UMa,1,54498,Gl 414.1,0.0106659612123025,,10.989,10.809
54517,54677.0,97233.0,,Gl 416,,,11.19253,-14.991388,21.5703,698.28,-597.86,-9.8,9.06,7.391,K4V,1.203,-20.37224,4.37189,-5.57965,9.95e-06,-7.682e-05,-5.78e-05,2.930197489873475,-0.2616490729368624,3.3853569686e-06,-2.89850707e-06,,,Crt,1,54517,,0.0962941712971555,,,
54530,54690.0,,,,,,11.196421,-29.451161,47.7783,-100.91,-38.61,0.0,10.45,7.054,K5V,1.1,-40.686878,8.688139,-23.491705,9.18e-06,2.194e-05,-7.79e-06,2.931216266277006,-0.5140197228824175,-4.89225485e-07,-1.87186562e-07,,,Hya,1,54530,,0.1313409036532732,,10.497,10.397
54531,54691.0,,,,,,11.196637,-15.128199,63.012,107.36,-295.73,0.0,11.48,7.483,,1.239,-59.487876,12.699277,-16.444849,1.621e-05,-3.699e-05,-8.72e-05,2.931272749339715,-0.2640368752205987,5.204959674e-07,-1.433739497e-06,,,Crt,1,54531,,0.088470809287053,,11.58,11.39
54537,54697.0,,,,,,11.19797,18.99585,37.2024,-167.42,-115.46,0.0,10.6,7.747,K8,1.593,-34.403852,7.331895,12.109369,-3.4e-07,3.094e-05,-1.969e-05,2.9316215878431904,0.3315401330485937,-8.11675064e-07,-5.59765875e-07,,,Leo,1,54537,,0.0693745213942123,,,
54643,54803.0,,,GJ 3650,,,11.219464,0.238842,25.3678,-414.56,-193.79,0.0,10.29,8.269,M0:,1.424,-24.839791,5.147706,0.105747,1.025e-05,4.994e-05,-2.383e-05,2.937248895868552,0.0041685751962287,-2.0098435941e-06,-9.39520431e-07,,,Leo,1,54643,,0.0428943409996781,,10.363,10.233
54650,54810.0,97503.0,,Gl 418,,,11.220343,4.482345,18.2815,-317.71,-32.58,20.8,8.7,7.39,K5V,1.179,-17.847422,3.694354,1.428748,-1.528e-05,3.192e-05,-1.22e-06,2.937478848361486,0.0782316809174012,-1.5403015445e-06,-1.57952297e-07,,,Leo,1,54650,,0.096382902362397,,,
54727,54888.0,,,,,,11.238774,51.969947,57.1102,0.36,51.01,0.0,11.45,7.666,K4.5,1.34,-34.487774,6.965476,44.985003,1.088e-05,-2.3e-06,8.7e-06,2.942304114271631,0.9070466959052575,1.7453292e-09,2.47303458e-07,,,UMa,1,54727,,0.0747480728175663,,11.526,11.386
54761,54922.0,97782.0,,GJ 1143A,,,11.246718,-23.10492,23.0468,-295.43,-365.45,0.0,9.02,7.207,K4V,1.108,-20.787284,4.15344,-9.043936,2.218e-05,2.923e-05,-3.755e-05,2.944383995505756,-0.4032569328264562,-1.4322850565e-06,-1.771751595e-06,,,Crt,1,54761,GJ 1143,0.114077501292212,,,
54790,54952.0,97584.0,,Gl 420A,,,11.253471,73.475206,14.6456,-403.84,112.05,8.1,7.68,6.851,K5,1.043,-4.086332,0.809146,14.040758,1.074e-05,2.71e-05,1.02e-05,2.9461517346237835,1.2823842562951289,-1.9578715676e-06,5.43233729e-07,,,Dra,1,54790,Gl 420,0.1583434123914574,,,
54801,54963.0,,,Gl 421A,,,11.255435,-18.145799,15.9923,294.43,-717.2,5.0,10.02,9.0,K7V,1.34,-14.909199,2.943565,-4.980594,7.8e-06,-2.481e-05,-5.443e-05,2.946666122073047,-0.316703944482515,1.4274369197e-06,-3.477083716e-06,,,Crt,1,54801,Gl 421,0.0218776162394955,,10.285,9.665
54804,54966.0,,,Gl 421B,,,11.2558,-18.145042,14.2633,319.28,-708.04,18.0,9.97,9.199,K7V,1.34,-13.297719,2.624087,-4.441978,-6.48e-06,-2.122e-05,-5.226e-05,2.946761510239794,-0.3166907309043512,1.5479131193e-06,-3.432674783e-06,,,Crt,2,54801,Gl 421,0.0182137763710477,,,
54851,55014.0,,,,,,11.263656,-25.698363,38.0084,-327.97,28.94,0.0,10.47,7.571,K7V,1.187,-33.614546,6.561558,-16.48171,9.31e-06,5.975e-05,4.8e-06,2.948818272120004,-0.4485210503305587,-1.5900434281e-06,1.40305079e-07,,,Hya,1,54851,,0.0815830617449007,,,
54868,55031.0,,,,,,11.265672,-48.690765,27.5028,-69.26,-29.45,0.0,12.3,10.103,Fp,,-17.820754,3.468845,-20.658942,4.66e-06,8.5e-06,-2.59e-06,2.9493461359078927,-0.8498141643042451,-3.357819552e-07,-1.42777628e-07,,,Cen,1,54868,,0.0079213645415285,V902,12.635,12.085
54878,55042.0,304043.0,,,,,11.267069,-57.547669,12.6727,-2465.03,1179.06,0.0,11.66,11.146,M,1.49,-6.675224,1.297428,-10.693708,-3.114e-05,0.00016031,3.886e-05,2.949711850476639,-1.004396296863416,-1.19508026698e-05,5.716244181e-06,,,Car,1,54878,,0.003031098153584,,11.783,11.573
54882,55052.0,,,,,,11.26856,-30.178175,23.2072,-306.59,86.67,0.0,10.35,8.522,,1.226,-19.695139,3.818256,-11.666043,1.75e-06,3.479e-05,8.43e-06,2.9501021890851966,-0.52670852135486,-1.4863902632e-06,4.20188016e-07,,,Hya,1,54882,,0.0339781711827083,,10.394,10.274
54903,55066.0,,,GJ 1144,,,11.27282,-14.69337,17.9147,-172.48,-118.09,0.0,9.98,8.714,K7V,1.401,-17.015762,3.279096,-4.543992,5.39e-06,1.422e-05,-9.92e-06,2.951217277191933,-0.2564476835191562,-8.362066362e-07,-5.72516475e-07,,,Crt,1,54903,,0.0284708215979928,,,
54914,55077.0,,,,,,11.275817,26.461534,33.9098,-150.57,8.84,0.0,10.52,7.868,K5,1.28,-29.813236,5.721046,15.110101,5.3e-06,2.419e-05,1.3e-06,2.9520019846403605,0.4618409000033787,-7.299839588e-07,4.2857529e-08,,,Leo,1,54914,,0.0620583179299061,,10.576,10.466
54957,55119.0,,,GJ 1145,,,11.285414,-27.813529,17.6929,205.34,-75.0,0.0,9.78,8.541,M0V,1.383,-15.375814,2.910494,-8.255428,-3.3e-07,-1.786e-05,-5.69e-06,2.954514559768602,-0.485437658589775,9.955164117e-07,-3.6361026e-07,,,Hya,1,54957,,0.0333887376725122,,,
54969,55132.0,,,GJ 9356,,,11.287129,-1.98185,30.3674,-566.13,-12.61,4.0,9.73,7.318,M0,1.161,-29.822264,5.631235,-1.050194,1.151e-05,8.264e-05,-2e-06,2.954963525087715,-0.0345898089312937,-2.7446756897e-06,-6.1135005e-08,,,Leo,1,54969,,0.1029911719340699,,,
55069,55233.0,,,,,,11.310743,-12.986319,35.3232,224.92,-307.29,0.0,10.96,8.22,,1.292,-33.860912,6.177287,-7.937773,4.72e-06,-4.001e-05,-5.127e-05,2.9611455613756403,-0.2266540306096325,1.0904429303e-06,-1.489783958e-06,,,Crt,1,55069,,0.0448745389933131,,11.025,10.885
55087,55251.0,,,,,,11.315817,35.899138,36.846,-213.41,20.13,0.0,9.75,6.918,K5,1.22,-29.369586,5.317699,21.605026,8.87e-06,3.713e-05,2.91e-06,2.9624739278923378,0.6265581609386888,-1.0346408757e-06,9.7592993e-08,,,UMa,1,55087,,0.1488675359492363,,,
55117,55281.0,,,,,,11.322156,36.496644,59.0667,180.81,-58.91,0.0,11.76,7.903,,1.322,-46.73754,8.382092,35.131437,-1.902e-05,-4.919e-05,-1.356e-05,2.964133450176638,0.6369865959672838,8.765916158e-07,-2.85603739e-07,,,UMa,1,55117,,0.0600896950483485,,11.851,11.701
55131,55295.0,,,,,,11.32413,-23.257695,58.1734,-134.59,33.59,0.0,10.84,7.016,K3V,1.04,-52.611638,9.407645,-22.970771,3e-06,3.802e-05,8.7e-06,2.964650211531089,-0.4059233580719937,-6.525107327e-07,1.62848915e-07,,,Crt,1,55131,,0.136019132285567,,10.902,10.782
55188,55352.0,,,,,,11.334598,8.391319,65.1042,72.46,-87.38,0.0,11.09,7.022,,,-63.432433,11.163193,9.500861,-7.93e-06,-2.183e-05,-2.728e-05,2.9673908318399382,0.1464561532358025,3.512959929e-07,-4.23630194e-07,,,Leo,1,55188,,0.1352695359013038,,11.144,11.004
55195,55360.0,,,Gl 424,,,11.335364,65.846487,8.9182,-2946.7,184.52,60.0,9.31,9.559,M1Vvar,1.412,-3.594174,0.632449,8.137924,4.48e-06,0.00012856,5.926e-05,2.9675913484586567,1.1492380045592765,-1.42860047249e-05,8.94578203e-07,,,UMa,1,55195,,0.0130737447016313,SZ,9.359,9.259
55241,55401.0,,,,,,11.345577,46.977323,88.7311,-255.3,-9.12,0.0,12.27,7.53,,0.7,-59.653741,10.321831,64.869863,1.59e-05,0.0001087,-2.68e-06,2.9702650338683934,0.8199089611186888,-1.2377293265e-06,-4.4215007e-08,,,UMa,1,55241,,0.0847227414140595,,12.485,12.085
55242,55406.0,,,,,,11.346637,33.616866,48.4027,106.97,-264.02,0.0,10.09,6.666,K5,0.914,-39.719529,6.86103,26.797512,-3.807e-05,-1.89e-05,-5.159e-05,2.9705427267954483,0.5867249879555588,5.186051941e-07,-1.280005079e-06,,,UMa,1,55242,,0.1877586698919348,,,
55249,55413.0,,,,,,11.34863,37.645467,60.8643,224.79,-5.95,0.0,11.45,7.528,K7,1.139,-47.493668,8.178322,37.174314,-1.231e-05,-6.518e-05,-1.39e-06,2.971064367860885,0.6570373505938862,1.0898126725e-06,-2.8846413e-08,,,UMa,1,55249,,0.0848789503007243,,11.507,11.377
55289,55454.0,98712.0,,Gl 425A,,,11.357405,-20.453783,13.1631,178.48,-115.16,7.4,8.57,7.973,K4/K5V,1.34,-12.159172,2.065062,-4.599891,-6.37e-06,-1.047e-05,-9.53e-06,2.973361635335249,-0.3569858602250474,8.652954571e-07,-5.58311434e-07,,,Crt,1,55289,Gl 425,0.0563378150850938,SZ,8.621,8.541
55342,55507.0,,,GJ 3656,,,11.368279,46.908385,25.4194,-197.52,-137.12,0.0,9.8,7.774,M0,1.337,-17.12873,2.859003,18.562829,-8.16e-06,2.604e-05,-1.154e-05,2.976208458965159,0.8187057682054675,-9.576039818e-07,-6.64776518e-07,,,UMa,1,55342,,0.067670595767419,,,
55357,55522.0,,,,,,11.371882,14.445511,51.3875,-511.64,12.46,0.0,10.46,6.906,K2,0.96,-49.091595,8.146262,12.819083,2.163e-05,0.00012561,3.01e-06,2.9771517376187417,0.25212173656811,-2.4805007152e-06,6.0407784e-08,,,Leo,1,55357,,0.1505220068632129,,,
55440,55605.0,,,,,,11.391631,7.024846,32.1337,256.21,-147.49,0.0,10.37,7.835,M0,1.24,-31.488824,5.058081,3.929944,-9.1e-06,-3.896e-05,-2.28e-05,2.982322142734896,0.1226066842976512,1.242141131e-06,-7.15051697e-07,,,Leo,1,55440,,0.0639734835482647,,10.423,10.283
55459,55625.0,,,GJ 2085,,,11.395717,8.563491,21.363,-1003.63,195.34,58.0,11.18,9.532,M1V:,1.482,-20.861539,3.328137,3.18114,-3.858e-05,0.0001114,2.884e-05,2.983391697814006,0.1494611175566262,-4.8657355422e-06,9.47035043e-07,,,Leo,1,55459,,0.013402937734183,,11.26,11.11
55525,55691.0,99279.0,,Gl 428A,,,11.411291,-61.647566,13.7137,-510.94,77.96,4.7,7.22,6.534,K7V+...,1.271,-6.43535,0.999927,-12.068684,-1.55e-06,3.462e-05,-1.77e-06,2.98746890231358,-1.075953004843481,-2.4771070194e-06,3.77960745e-07,,,Cen,1,55525,Gl 428,0.2120313116739849,,,
55552,55718.0,,,GJ 3662,,,11.416611,40.003524,23.0415,-110.87,-17.17,4.0,10.23,8.417,M0,1.36,-17.444468,2.685244,14.811899,-2.43e-06,1.29e-05,1.16e-06,2.988861890761884,0.698193199628055,-5.375129276e-07,-8.3242508e-08,,,UMa,1,55552,,0.0374282912240805,,,
55601,55767.0,,,,,,11.427349,26.558145,58.7889,-80.15,6.41,0.0,10.76,6.914,,0.95,-51.995708,7.854133,26.284857,4.22e-06,2.246e-05,1.63e-06,2.991672960941057,0.463527072919865,-3.88578165e-07,3.1076556e-08,,,Leo,1,55601,,0.14941699574067,,10.813,10.683
55673,55840.0,,,,,,11.444951,53.716097,52.521,224.18,65.27,0.0,10.17,6.568,,0.955,-30.753691,4.500379,42.336893,4.99e-06,-5.842e-05,9.83e-06,2.9962812119839546,0.9375227458315288,1.0868553091e-06,3.16437889e-07,,,UMa,1,55673,,0.2054944041345302,,10.226,10.096
55676,55843.0,,,,,,11.445101,27.74297,69.3481,-107.71,34.31,0.0,10.89,6.685,K0,1.056,-60.729664,8.88496,32.281952,1.055e-05,3.505e-05,1.021e-05,2.996320448812866,0.4842061754712637,-5.221928153e-07,1.66339573e-07,,,Leo,1,55676,,0.1845015419179471,,10.946,10.836
55717,55884.0,,,,,,11.454051,-16.062082,59.1366,-186.02,-116.07,0.0,10.8,6.941,K7V,1.181,-56.248576,8.094771,-16.361841,1.671e-05,5.147e-05,-3.198e-05,2.998663602808925,-0.2803362148283412,-9.018504086e-07,-5.62723239e-07,,,Crt,1,55717,,0.1457471261256528,,10.861,10.721
55748,55915.0,,,GJ 3664,,,11.460714,3.976641,28.8684,-84.93,10.11,0.0,10.65,8.348,K7,1.4,-28.512347,4.052473,2.002016,1.77e-06,1.175e-05,1.41e-06,3.0004078181677345,0.0694054728783012,-4.117522589e-07,4.9014663e-08,,,Leo,1,55748,,0.0398841186909052,,10.701,10.591
55754,55922.0,,,,,,11.461193,12.645565,40.1284,-349.25,106.24,0.0,10.6,7.583,K4.5,1.13,-38.7661,5.504893,8.78488,1.403e-05,6.663e-05,2.017e-05,3.000533361396931,0.2207067488279725,-1.6932117793e-06,5.15066054e-07,,,Leo,1,55754,,0.0806863370363818,,,
55788,55955.0,,,Gl 429.2,,,11.466798,-9.182368,25.5102,536.22,-851.93,0.0,12.4,10.366,M,1.4,-24.938337,3.503972,-4.070851,7.42e-06,-6.801e-05,-0.00010401,3.0020007230942816,-0.1602625478903949,2.5996679179e-06,-4.130273188e-06,,,Crt,1,55788,,0.0062172738929396,,12.542,12.172
55821,55988.0,,,,,,11.474374,7.517282,27.3973,-272.87,-1218.72,0.0,10.21,8.021,M0:,1.193,-26.905068,3.725916,3.584259,-1.601e-05,3.88e-05,-0.00016047,3.0039842015279614,0.1312013284387387,-1.3229110901e-06,-5.908521287e-06,,,Leo,1,55821,,0.053901394363255,,,
55831,55998.0,,,,,,11.475798,31.216826,91.4913,8.44,-7.36,0.0,11.47,6.663,,,-77.508807,10.704265,47.417946,-2.19e-06,-3.48e-06,-2.79e-06,3.004356834034903,0.5448364037799975,4.09182746e-08,-3.5682286e-08,,,UMa,1,55831,,0.1882781836734674,,,
55925,56092.0,238006.0,,,,,11.498059,54.478651,39.7456,-160.72,28.68,0.0,9.79,6.794,K0,0.89,-22.893334,3.025912,32.348907,8.52e-06,3.011e-05,3.21e-06,3.0101849020652103,0.9508318246399262,-7.791925474e-07,1.39044563e-07,,,UMa,1,55925,,0.1668783511365389,,9.844,9.734
55960,56128.0,,,,,,11.505192,-34.50038,30.012,-394.74,61.13,0.0,9.88,7.494,,0.74,-24.526318,3.195128,-16.999148,2.42e-06,5.76e-05,7.33e-06,3.012052316656677,-0.6021452197922325,-1.9137535226e-06,2.96366602e-07,,,Hya,1,55960,,0.0875790036306368,,,
55986,56153.0,304391.0,,Gl 429.4,,,11.509803,-57.133872,22.8571,-554.92,37.08,-2.7,8.34,6.545,K4V,1.046,-12.301997,1.587729,-19.198591,5.93e-06,6.123e-05,4.55e-06,3.013259312629334,-0.99717417702202,-2.6903280761e-06,1.79768912e-07,,,Cen,1,55986,,0.2098939883623523,,,
55990,56157.0,,,,,,11.511619,-8.095262,13.2013,-354.75,262.48,0.0,11.98,11.377,,1.548,-12.963068,1.666525,-1.858998,5.5e-07,2.282e-05,1.663e-05,3.013734689080347,-0.141288980284205,-1.7198765318e-06,1.272538948e-06,,,Crt,1,55990,,0.0024501913368807,,12.098,11.758
56010,56177.0,,,,,,11.515205,43.751345,48.3559,-212.83,-2.47,0.0,11.14,7.718,,,-34.648804,4.421479,33.439556,5.92e-06,4.954e-05,-4.2e-07,3.014673663496632,0.7636050292196512,-1.0318289563e-06,-1.1974897e-08,,,UMa,1,56010,,0.0712524824752266,,,
56032,56199.0,,,Gl 430,,,11.52029,63.157533,22.5276,66.52,25.17,-6.0,9.98,8.216,M0,1.315,-10.091957,1.274096,20.100234,4.27e-06,-7.86e-06,-4.23e-06,3.016004922858028,1.1023068937415264,3.224980603e-07,1.22027603e-07,,,UMa,1,56032,,0.0450401678168087,,,
56046,56213.0,,,,,,11.523482,-10.270353,44.7427,-308.22,-15.22,0.0,11.37,8.116,,,-43.68366,5.478091,-7.977314,8.9e-06,6.626e-05,-3.25e-06,3.016840436938645,-0.1792514736506175,-1.4942927262e-06,-7.3788642e-08,,,Crt,1,56046,,0.0493855619617607,,11.448,11.268
56061,56229.0,,,,,,11.526782,40.500327,44.7427,-147.75,-35.16,0.0,9.8,6.546,M0,1.21,-33.761682,4.204271,29.058253,-9.6e-07,3.241e-05,-5.8e-06,3.0177045212681364,0.7068640524707125,-7.16312213e-07,-1.7046049e-07,,,UMa,1,56061,,0.2097007578544646,,,
56071,56238.0,,,Gl 430.1,,,11.528728,22.667136,15.8932,-583.38,31.11,-5.1,10.31,9.304,,1.439,-14.554072,1.804859,6.124854,1.122e-05,4.39e-05,2e-07,3.018214038322066,0.39561615772344,-2.8283060496e-06,1.50825536e-07,,,Leo,1,56071,,0.0165348401217115,,,
56077,56244.0,,,Gl 431,,,11.529625,-41.046439,10.3563,-715.84,170.73,-78.0,11.55,11.474,M,1.635,-7.750812,0.959396,-6.800218,5.853e-05,2.897e-05,5.885e-05,3.018448817210305,-0.7163955054290351,-3.4704902509e-06,8.27722396e-07,,,Cen,1,56077,,0.002240784026786,V857,11.649,11.479
56099,56266.0,,,,,,11.534012,-11.657977,68.7758,-184.11,18.21,0.0,10.79,6.603,,1.102,-66.85643,8.19689,-13.89746,6.25e-06,6.108e-05,5.95e-06,3.0195972968334117,-0.2034700855100037,-8.925904673e-07,8.8284571e-08,,,Crt,1,56099,,0.1989756811090657,,10.832,10.712
56105,56272.0,,,,,,11.536653,0.617691,41.806,225.23,-350.5,0.0,12.05,8.944,M:,1.444,-41.496385,5.058512,0.45069,-6.29e-06,-4.522e-05,-7.103e-05,3.020288671526211,0.0107807333704374,1.0919458527e-06,-1.69927195e-06,,,Leo,1,56105,,0.0230356250011753,,12.255,11.855
56116,56284.0,,,,,,11.53861,-16.968708,22.805,169.71,-234.0,0.0,11.45,9.66,,1.474,-21.653236,2.628319,-6.655624,5.23e-06,-1.953e-05,-2.474e-05,3.020800959301351,-0.296159822560105,8.227772973e-07,-1.134464012e-06,,,Crt,1,56116,,0.0119124200802737,,11.542,11.352
56122,56291.0,,,,,,11.539747,76.655008,87.0322,113.93,-604.81,0.0,11.53,6.832,,0.65,-19.942625,2.414337,84.68215,-0.00025226,-1.787e-05,-5.889e-05,3.02109871704698,1.3378822722358163,5.523482263e-07,-2.932201621e-06,,,Dra,1,56122,,0.1611387535720002,,11.612,11.432
56198,56367.0,,,,,,11.554662,-3.402284,34.2818,-120.52,-113.46,0.0,11.29,8.615,K8,1.585,-33.989054,3.980812,-2.034494,3.44e-06,1.976e-05,-1.882e-05,3.025003395397332,-0.0593810601090087,-5.842974478e-07,-5.50069601e-07,,,Leo,1,56198,,0.0311888958409393,,11.348,11.198
56212,56381.0,,,,,,11.557963,36.87328,41.511,-138.9,-274.47,0.0,11.68,8.589,,,-32.985211,3.834392,24.90856,-2.969e-05,3.159e-05,-4.418e-05,3.0258677236957303,0.6435601466540463,-6.734062023e-07,-1.330668109e-06,,,UMa,1,56212,,0.0319447872420868,,11.773,11.563
56264,56433.0,,,,,,11.570158,-43.704831,71.9424,-12.43,-4.52,0.0,12.92,8.635,,,-51.678845,5.840228,-49.708124,1.57e-06,4.19e-06,-1.14e-06,3.029060265704521,-0.7627931947438075,-6.02623405e-08,-2.1913578e-08,,,Cen,1,56264,,0.0306196343369067,,,
56297,56466.0,,,GJ 3671,,,11.57722,-23.870877,17.7368,-605.74,-295.99,0.0,11.16,9.916,,1.505,-16.120335,1.791617,-7.177672,1.599e-05,5.063e-05,-2.327e-05,3.0309091147840994,-0.4166254072501137,-2.9367103886e-06,-1.435000013e-06,,,Crt,1,56297,,0.0094102248352675,,11.234,11.094
56302,56472.0,,,,,,11.578272,63.647019,65.0195,43.45,-12.54,0.0,11.74,7.675,,,-28.686426,3.180082,58.262436,-5.03e-06,-1.322e-05,-1.75e-06,3.031184465201012,1.1108500350381938,2.106515442e-07,-6.0795635e-08,,,UMa,1,56302,,0.0741310241300917,,,
56307,56476.0,,,,,,11.578877,17.024802,70.6215,-149.14,-125.15,0.0,11.89,7.645,,,-67.116752,7.429743,20.676962,-6.85e-06,5.213e-05,-4.097e-05,3.031343030302672,0.2971388569871912,-7.230511232e-07,-6.06744321e-07,,,Leo,1,56307,,0.0762079010025411,,12.003,11.823
56308,56477.0,,,,,,11.578886,48.807409,51.9481,-189.95,-81.23,0.0,11.89,8.312,,,-34.004888,3.764358,39.090949,-1.004e-05,4.924e-05,-1.347e-05,3.0313452280936204,0.8518499851261699,-9.209035862e-07,-3.93814152e-07,,,UMa,1,56308,,0.0412287340722886,,12.001,11.621
56320,56489.0,,,,,,11.580674,-13.242026,25.974,-283.44,-70.62,0.0,10.38,8.307,K7V,1.153,-25.131182,2.770026,-5.949732,5.93e-06,3.525e-05,-8.66e-06,3.0318134391359086,-0.2311169487849337,-1.3741558962e-06,-3.42375421e-07,,,Crt,1,56320,,0.04141903726221,,,
56332,56501.0,,,,,,11.583057,-54.849246,48.8759,43.93,177.26,0.0,10.59,7.145,,1.049,-27.971843,3.065423,-39.962893,-3.527e-05,-6.61e-06,2.418e-05,3.0324372605631864,-0.9572999404186124,2.129786499e-07,8.5938073e-07,,,Cen,1,56332,,0.120781383510678,,10.649,10.519
56359,56528.0,,,Gl 433,,,11.590821,-32.539972,8.8826,-69.85,-852.54,28.0,9.81,10.067,M2V,1.489,-7.445463,0.800648,-4.777978,-4.05e-06,3.46e-06,-4.635e-05,3.034469872879386,-0.56792965176733,-3.386423559e-07,-4.133230552e-06,,,Hya,1,56359,,0.0081884179190051,,,
56363,56532.0,,,,,,11.591561,-33.058726,72.8332,-169.71,59.41,0.0,10.84,6.528,,0.942,-60.693721,6.51486,-39.730391,-4.98e-06,6.08e-05,1.758e-05,3.034663540698649,-0.5769836187566887,-8.227772973e-07,2.88027807e-07,,,Hya,1,56363,,0.2132062835811654,,,
56401,56570.0,,,,,,11.597047,24.611814,33.1016,26.11,56.84,0.0,9.34,6.741,K0,0.981,-29.927028,3.168851,13.785766,3.34e-06,-4.57e-06,8.29e-06,3.036099685617455,0.4295571812208399,1.26584852e-07,2.75568096e-07,,,Leo,1,56401,,0.1752265861885708,,,
56402,56571.0,,,,,,11.59739,8.059977,48.8281,-210.39,166.74,0.0,10.96,7.517,K7,,-48.07746,5.086368,6.84617,1.074e-05,4.894e-05,3.908e-05,3.036189543004353,0.1406731363103875,-1.0199995025e-06,8.0837833e-07,,,Leo,1,56402,,0.0857432616636179,,11.033,10.903
56410,56578.0,,,,,,11.599771,16.968255,31.8471,40.45,-36.07,0.0,9.52,7.005,K8,1.1,-30.29363,3.185823,9.294315,-2.27e-06,-6.04e-06,-5.33e-06,3.036812914937421,0.2961519178674275,1.961071338e-07,-1.74872294e-07,,,Leo,1,56410,,0.1374041975012515,,,
56459,56628.0,238021.0,,,,,11.611094,54.351438,59.952,122.41,-131.38,0.0,10.55,6.661,K0,0.943,-34.759806,3.55123,48.717419,-3.448e-05,-3.224e-05,-2.225e-05,3.0397773297787305,0.9486115467031362,5.934604264e-07,-6.36948213e-07,,,UMa,1,56459,,0.1886253245351065,,10.631,10.471
56461,56630.0,,,GJ 3674,,,11.611337,39.190625,24.1429,440.28,-405.21,-42.0,10.01,8.096,M0,1.29,-18.614842,1.900552,15.255721,-1.93e-06,-5.16e-05,-6.39e-05,3.039841019204637,0.6840054435067525,2.1345376727e-06,-1.964513514e-06,,,UMa,1,56461,,0.0503037081084624,,,
56489,56658.0,,,,,,11.617073,52.337586,57.8704,-205.0,-56.88,0.0,10.37,6.558,,1.146,-35.181718,3.539025,45.811628,-6.81e-06,5.849e-05,-9.75e-06,3.041342711654605,0.9134631900823162,-9.938680451e-07,-2.75762021e-07,,,UMa,1,56489,,0.2073958204453831,,10.437,10.327
